EC-Lab ASCII FILE
Nb header lines : 55                          

Linear Polarization

Run on channel : 2 (SN 25892)
User : 
CE vs. WE compliance from -10 V to 10 V
Electrode connection : standard
Ewe ctrl range : min = -10,00 V, max = 10,00 V
Safety Limits :
	Do not start on E overload
Acquisition started on : 10.08.2018 15:01:16
Saved on :
	File : 1.4571_plasma.mpr
	Directory : D:\VLK\2018\Probe MPAL40\
	Host : 172.16.12.5
Device : VSP (SN 1524)
Address : USB
EC-Lab for windows v10.44 (software)
Internet server v10.44 (firmware)
Command interpretor v10.44 (firmware)
Electrode material : 
Initial state : 
Electrolyte : 
Comments : 
Electrode surface area : 0,001 cm²
Characteristic mass : 0,001 g
Equivalent Weight : 0,000 g/eq.
Density : 0,000 g/cm3
tR (h:m:s)          0:00:0,0000         
dER/dt (mV/h)       0,0                 
dER (mV)            0                   
dtR (s)             1,0000              
dE/dt               0,100               
dE/dt unit          mV/s                
Ei (V)              -0,300              
vs.                 Ref                 
EL (V)              1,500               
vs.                 Ref                 
record              I                   
dI                  0,000               
unit dI             µA                  
tI (s)              2,0000              
step percent        25                  
N                   5                   
E range min (V)     -10,000             
E range max (V)     10,000              
I Range             Auto                
I Range min         Unset               
I Range max         Unset               
I Range init        Unset               
Bandwidth           5                   

mode	ox/red	error	control changes	time/s	control/V	Ewe/V	I/mA	P/W
2	1	0	0	9,758000627975387E+003	6,7548633E-001	6,7524743E-001	4,4787289E-003	3,0242502E-006
2	1	0	1	9,760000627951173E+003	6,7579430E-001	6,7547667E-001	4,5601814E-003	3,0802962E-006
2	1	0	1	9,762000627926958E+003	6,7610222E-001	6,7604977E-001	4,6807695E-003	3,1644331E-006
2	1	0	0	9,764000627902744E+003	6,7610222E-001	6,7578232E-001	4,4999192E-003	3,0409658E-006
2	1	0	0	9,766000627878529E+003	6,7641014E-001	6,7612618E-001	4,5697903E-003	3,0897550E-006
2	1	0	1	9,768000627854315E+003	6,7671812E-001	6,7635542E-001	4,7036782E-003	3,1813584E-006
2	1	0	1	9,770000627830101E+003	6,7671812E-001	6,7633635E-001	4,5139189E-003	3,0529275E-006
2	1	0	0	9,772000627805886E+003	6,7702603E-001	6,7673755E-001	4,5967079E-003	3,1107647E-006
2	1	0	1	9,774000627781672E+003	6,7702603E-001	6,7664200E-001	4,4594472E-003	3,0174492E-006
2	1	0	1	9,776000627757458E+003	6,7733401E-001	6,7719603E-001	4,5248643E-003	3,0642200E-006
2	1	0	0	9,778000627733243E+003	6,7764193E-001	6,7748255E-001	4,6293526E-003	3,1363056E-006
2	1	0	0	9,780000627709029E+003	6,7764193E-001	6,7740613E-001	4,4818469E-003	3,0360306E-006
2	1	0	1	9,782000627684814E+003	6,7794985E-001	6,7776912E-001	4,5547090E-003	3,0870410E-006
2	1	0	1	9,784000627660600E+003	6,7825782E-001	6,7803657E-001	4,6499702E-003	3,1528498E-006
2	1	0	0	9,786000627636386E+003	6,7825782E-001	6,7801750E-001	4,5086369E-003	3,0569347E-006
2	1	0	0	9,788000627612171E+003	6,7856574E-001	6,7826581E-001	4,5965170E-003	3,1176603E-006
2	1	0	1	9,790000627587957E+003	6,7887366E-001	6,7851418E-001	4,6871966E-003	3,1803293E-006
2	1	0	0	9,792000627563742E+003	6,7887366E-001	6,7866701E-001	4,5276643E-003	3,0727763E-006
2	1	0	0	9,794000627539528E+003	6,7918164E-001	6,7885804E-001	4,5931442E-003	3,1180928E-006
2	1	0	1	9,796000627515314E+003	6,7948955E-001	6,7925924E-001	4,7025331E-003	3,1942391E-006
2	1	0	1	9,798000627491099E+003	6,7948955E-001	6,7927831E-001	4,5333277E-003	3,0793913E-006
2	1	0	0	9,800000627466885E+003	6,7979753E-001	6,7952669E-001	4,6209530E-003	3,1400609E-006
2	1	0	1	9,802000627442671E+003	6,8010545E-001	6,7979413E-001	4,7433227E-003	3,2244830E-006
2	1	0	0	9,804000627418456E+003	6,8010545E-001	6,7990875E-001	4,5643812E-003	3,1033628E-006
2	1	0	0	9,806000627394242E+003	6,8041337E-001	6,8013799E-001	4,6456433E-003	3,1596785E-006
2	1	0	1	9,808000627370027E+003	6,8072134E-001	6,8038636E-001	4,7715767E-003	3,2465157E-006
2	1	0	1	9,810000627345813E+003	6,8072134E-001	6,8042457E-001	4,5762812E-003	3,1138140E-006
2	1	0	0	9,812000627321599E+003	6,8102926E-001	6,8067288E-001	4,6580522E-003	3,1706099E-006
2	1	0	0	9,814000627297384E+003	6,8102926E-001	6,8073022E-001	4,5268368E-003	3,0815547E-006
2	1	0	1	9,816000627273170E+003	6,8133718E-001	6,8107408E-001	4,5914897E-003	3,1271445E-006
2	1	0	1	9,818000627248955E+003	6,8164515E-001	6,8139881E-001	4,7523589E-003	3,2382518E-006
2	1	0	0	9,820000627224741E+003	6,8164515E-001	6,8130332E-001	4,5961989E-003	3,1314055E-006
2	1	0	1	9,822000627200527E+003	6,8195307E-001	6,8176180E-001	4,6571610E-003	3,1750744E-006
2	1	0	1	9,824000627176312E+003	6,8226105E-001	6,8193376E-001	4,7339047E-003	3,2282094E-006
2	1	0	0	9,826000627152098E+003	6,8226105E-001	6,8187642E-001	4,5851897E-003	3,1265329E-006
2	1	0	0	9,828000627127883E+003	6,8256897E-001	6,8216300E-001	4,6522613E-003	3,1736006E-006
2	1	0	1	9,830000627103669E+003	6,8287688E-001	6,8264055E-001	4,7514047E-003	3,2435016E-006
2	1	0	1	9,832000627079455E+003	6,8287688E-001	6,8273610E-001	4,6028807E-003	3,1425527E-006
2	1	0	0	9,834000627055240E+003	6,8318486E-001	6,8290806E-001	4,6685520E-003	3,1881918E-006
2	1	0	1	9,836000627031026E+003	6,8349278E-001	6,8325192E-001	4,7920034E-003	3,2741455E-006
2	1	0	1	9,838000627006812E+003	6,8349278E-001	6,8315637E-001	4,6159890E-003	3,1534423E-006
2	1	0	0	9,840000626982597E+003	6,8380070E-001	6,8367219E-001	4,7176778E-003	3,2253452E-006
2	1	0	0	9,842000626958383E+003	6,8410867E-001	6,8393964E-001	4,8373751E-003	3,3084725E-006
2	1	0	1	9,844000626934168E+003	6,8410867E-001	6,8393964E-001	4,6386430E-003	3,1725517E-006
2	1	0	1	9,846000626909954E+003	6,8441659E-001	6,8420708E-001	4,7162781E-003	3,2269108E-006
2	1	0	0	9,848000626885740E+003	6,8472457E-001	6,8434083E-001	4,8677288E-003	3,3311856E-006
2	1	0	0	9,850000626861525E+003	6,8472457E-001	6,8449366E-001	4,6542971E-003	3,1858369E-006
2	1	0	1	9,852000626837311E+003	6,8503249E-001	6,8479931E-001	4,7437046E-003	3,2484857E-006
2	1	0	0	9,854000626813096E+003	6,8503249E-001	6,8466556E-001	4,6370528E-003	3,1748302E-006
2	1	0	0	9,856000626788882E+003	6,8534040E-001	6,8499035E-001	4,7008782E-003	3,2200562E-006
2	1	0	1	9,858000626764668E+003	6,8564838E-001	6,8544883E-001	4,7974759E-003	3,2884243E-006
2	1	0	1	9,860000626740453E+003	6,8564838E-001	6,8539155E-001	4,6538524E-003	3,1897112E-006
2	1	0	0	9,862000626716239E+003	6,8595630E-001	6,8569720E-001	4,7207321E-003	3,2369928E-006
2	1	0	0	9,864000626692025E+003	6,8626428E-001	6,8598372E-001	4,8234388E-003	3,3088004E-006
2	1	0	1	9,866000626667810E+003	6,8626428E-001	6,8598372E-001	4,6744701E-003	3,2066102E-006
2	1	0	1	9,868000626643596E+003	6,8657219E-001	6,8621296E-001	4,7319322E-003	3,2471132E-006
2	1	0	0	9,870000626619381E+003	6,8688011E-001	6,8676698E-001	4,8417659E-003	3,3251649E-006
2	1	0	1	9,872000626595167E+003	6,8688011E-001	6,8655688E-001	4,6751695E-003	3,2097698E-006
2	1	0	1	9,874000626570953E+003	6,8718809E-001	6,8684340E-001	4,7486043E-003	3,2615474E-006
2	1	0	0	9,876000626546738E+003	6,8749601E-001	6,8709177E-001	4,8672836E-003	3,3442705E-006
2	1	0	0	9,878000626522524E+003	6,8749601E-001	6,8724459E-001	4,6908241E-003	3,2237435E-006
2	1	0	1	9,880000626498309E+003	6,8780392E-001	6,8747383E-001	4,7776857E-003	3,2845339E-006
2	1	0	1	9,882000626474095E+003	6,8811190E-001	6,8789411E-001	4,8965556E-003	3,3683118E-006
2	1	0	0	9,884000626449881E+003	6,8811190E-001	6,8785590E-001	4,7274777E-003	3,2518235E-006
2	1	0	0	9,886000626425666E+003	6,8841982E-001	6,8814248E-001	4,8552565E-003	3,3411084E-006
2	1	0	1	9,888000626401452E+003	6,8841982E-001	6,8816155E-001	4,7011962E-003	3,2351825E-006
2	1	0	0	9,890000626377238E+003	6,8872780E-001	6,8854362E-001	4,7688405E-003	3,2835546E-006
2	1	0	0	9,892000626353023E+003	6,8903571E-001	6,8875378E-001	4,8458385E-003	3,3375895E-006
2	1	0	1	9,894000626328809E+003	6,8903571E-001	6,8877286E-001	4,6982053E-003	3,2359962E-006
2	1	0	1	9,896000626304594E+003	6,8934363E-001	6,8909764E-001	4,7737402E-003	3,2895732E-006
2	1	0	0	9,898000626280380E+003	6,8965161E-001	6,8936509E-001	4,8571019E-003	3,3483166E-006
2	1	0	0	9,900000626256166E+003	6,8965161E-001	6,8926960E-001	4,7234045E-003	3,2556991E-006
2	1	0	1	9,902000626231951E+003	6,8995953E-001	6,8974715E-001	4,7995760E-003	3,3104939E-006
2	1	0	1	9,904000626207737E+003	6,9026744E-001	6,9007194E-001	4,9096006E-003	3,3879776E-006
2	1	0	0	9,906000626183522E+003	6,9026744E-001	6,9009101E-001	4,7437684E-003	3,2736318E-006
2	1	0	1	9,908000626159308E+003	6,9057542E-001	6,9041580E-001	4,8137028E-003	3,3234564E-006
2	1	0	1	9,910000626135094E+003	6,9088334E-001	6,9068325E-001	4,9183820E-003	3,3970441E-006
2	1	0	0	9,912000626110879E+003	6,9088334E-001	6,9049221E-001	4,7587221E-003	3,2858607E-006
2	1	0	0	9,914000626086665E+003	6,9119132E-001	6,9089341E-001	4,8322203E-003	3,3385490E-006
2	1	0	1	9,916000626062450E+003	6,9149923E-001	6,9116086E-001	4,9400181E-003	3,4143470E-006
2	1	0	1	9,918000626038236E+003	6,9149923E-001	6,9116086E-001	4,7734855E-003	3,2992464E-006
2	1	0	0	9,920000626014022E+003	6,9180715E-001	6,9133276E-001	4,8466660E-003	3,3506590E-006
2	1	0	0	9,922000625989807E+003	6,9211513E-001	6,9182950E-001	4,9778176E-003	3,4438010E-006
2	1	0	1	9,924000625965593E+003	6,9211513E-001	6,9167668E-001	4,7892034E-003	3,3125802E-006
2	1	0	0	9,926000625941379E+003	6,9242305E-001	6,9213516E-001	4,8738378E-003	3,3733545E-006
2	1	0	0	9,928000625917164E+003	6,9242305E-001	6,9213516E-001	4,7329501E-003	3,2758412E-006
2	1	0	1	9,930000625892950E+003	6,9273096E-001	6,9245988E-001	4,8033940E-003	3,3261576E-006
2	1	0	1	9,932000625868735E+003	6,9303894E-001	6,9268912E-001	4,9069920E-003	3,3990200E-006
2	1	0	0	9,934000625844521E+003	6,9303894E-001	6,9282287E-001	4,7640041E-003	3,3006111E-006
2	1	0	0	9,936000625820307E+003	6,9334686E-001	6,9305211E-001	4,8233117E-003	3,3428064E-006
2	1	0	1	9,938000625796092E+003	6,9365484E-001	6,9337690E-001	4,9068644E-003	3,4023064E-006
2	1	0	1	9,940000625771878E+003	6,9365484E-001	6,9337690E-001	4,7540772E-003	3,2963674E-006
2	1	0	0	9,942000625747663E+003	6,9396275E-001	6,9362521E-001	4,8243301E-003	3,3462770E-006
2	1	0	1	9,944000625723449E+003	6,9427067E-001	6,9387358E-001	4,9311090E-003	3,4215664E-006
2	1	0	1	9,946000625699235E+003	6,9427067E-001	6,9389266E-001	4,7879945E-003	3,3223544E-006
2	1	0	0	9,948000625675020E+003	6,9457865E-001	6,9423658E-001	4,8583746E-003	3,3728613E-006
2	1	0	0	9,950000625650806E+003	6,9488657E-001	6,9442761E-001	4,9628629E-003	3,4463490E-006
2	1	0	1	9,952000625626592E+003	6,9488657E-001	6,9459951E-001	4,8042852E-003	3,3370541E-006
2	1	0	1	9,954000625602377E+003	6,9519448E-001	6,9500071E-001	4,8901285E-003	3,3986428E-006
2	1	0	0	9,956000625578163E+003	6,9550246E-001	6,9528723E-001	5,0065806E-003	3,4810116E-006
2	1	0	0	9,958000625553948E+003	6,9550246E-001	6,9517261E-001	4,8224209E-003	3,3524150E-006
2	1	0	1	9,960000625529734E+003	6,9581038E-001	6,9566935E-001	4,9038096E-003	3,4114300E-006
2	1	0	0	9,962000625505520E+003	6,9611835E-001	6,9595587E-001	5,0540520E-003	3,5173971E-006
2	1	0	0	9,964000625481305E+003	6,9611835E-001	6,9574577E-001	4,8475564E-003	3,3726667E-006
2	1	0	1	9,966000625457091E+003	6,9642627E-001	6,9605142E-001	4,9277367E-003	3,4299580E-006
2	1	0	1	9,968000625432876E+003	6,9642627E-001	6,9607049E-001	4,7874218E-003	3,3323831E-006
2	1	0	0	9,970000625408662E+003	6,9673419E-001	6,9649076E-001	4,8573567E-003	3,3831041E-006
2	1	0	0	9,972000625384448E+003	6,9704217E-001	6,9668186E-001	4,9545905E-003	3,4517732E-006
2	1	0	1	9,974000625360233E+003	6,9704217E-001	6,9672006E-001	4,8400476E-003	3,3721583E-006
2	1	0	1	9,976000625336019E+003	6,9735008E-001	6,9702572E-001	4,8933742E-003	3,4108077E-006
2	1	0	0	9,978000625311804E+003	6,9765800E-001	6,9738865E-001	4,9918168E-003	3,4812365E-006
2	1	0	1	9,980000625287590E+003	6,9765800E-001	6,9742686E-001	4,8326659E-003	3,3704309E-006
2	1	0	1	9,982000625263376E+003	6,9796598E-001	6,9773251E-001	4,9012648E-003	3,4197717E-006
2	1	0	0	9,984000625239161E+003	6,9827390E-001	6,9790447E-001	5,0067711E-003	3,4942479E-006
2	1	0	0	9,986000625214947E+003	6,9827390E-001	6,9798088E-001	4,8526474E-003	3,3870551E-006
2	1	0	1	9,988000625190733E+003	6,9858187E-001	6,9826746E-001	4,9251909E-003	3,4391005E-006
2	1	0	1	9,990000625166518E+003	6,9888979E-001	6,9872594E-001	5,0483244E-003	3,5273952E-006
2	1	0	0	9,992000625142304E+003	6,9888979E-001	6,9864953E-001	4,8877737E-003	3,4148406E-006
2	1	0	0	9,994000625118089E+003	6,9919771E-001	6,9893605E-001	4,9642632E-003	3,4697025E-006
2	1	0	1	9,996000625093875E+003	6,9950569E-001	6,9920355E-001	5,0814152E-003	3,5529436E-006
2	1	0	0	9,998000625069661E+003	6,9950569E-001	6,9929904E-001	4,8964284E-003	3,4240677E-006
2	1	0	0	1,000000062504545E+004	6,9981360E-001	6,9950920E-001	4,9830987E-003	3,4857235E-006
2	1	0	1	1,000200062502123E+004	7,0012158E-001	6,9985306E-001	5,1174960E-003	3,5814953E-006
2	1	0	0	1,000400062499702E+004	7,0012158E-001	6,9996768E-001	4,9150730E-003	3,4403922E-006
2	1	0	0	1,000600062497280E+004	7,0042950E-001	6,9994855E-001	5,0028893E-003	3,5017651E-006
2	1	0	1	1,000800062494859E+004	7,0042950E-001	7,0000589E-001	4,8595835E-003	3,4017371E-006
2	1	0	0	1,001000062492437E+004	7,0073742E-001	7,0046437E-001	4,9390639E-003	3,4596383E-006
2	1	0	0	1,001200062490016E+004	7,0104539E-001	7,0067453E-001	5,0341347E-003	3,5272899E-006
2	1	0	1	1,001400062487595E+004	7,0104539E-001	7,0075095E-001	4,8933104E-003	3,4289919E-006
2	1	0	1	1,001600062485173E+004	7,0135331E-001	7,0109481E-001	4,9657905E-003	3,4814900E-006
2	1	0	0	1,001800062482752E+004	7,0166123E-001	7,0132405E-001	5,0683063E-003	3,5545252E-006
2	1	0	0	1,002000062480330E+004	7,0166123E-001	7,0128584E-001	4,9093459E-003	3,4428547E-006
2	1	0	1	1,002200062477909E+004	7,0196921E-001	7,0162970E-001	4,9844352E-003	3,4972277E-006
2	1	0	0	1,002400062475487E+004	7,0227712E-001	7,0185894E-001	5,0904513E-003	3,5727787E-006
2	1	0	0	1,002600062473066E+004	7,0227712E-001	7,0203090E-001	4,9363272E-003	3,4654543E-006
2	1	0	1	1,002800062470644E+004	7,0258510E-001	7,0222193E-001	4,9998346E-003	3,5109936E-006
2	1	0	1	1,003000062468223E+004	7,0289302E-001	7,0256579E-001	5,1056603E-003	3,5870623E-006
2	1	0	0	1,003200062465802E+004	7,0289302E-001	7,0264220E-001	4,9410360E-003	3,4717805E-006
2	1	0	0	1,003400062463380E+004	7,0320094E-001	7,0302427E-001	5,0181621E-003	3,5278897E-006
2	1	0	1	1,003600062460959E+004	7,0350891E-001	7,0313889E-001	5,1730494E-003	3,6373722E-006
2	1	0	1	1,003800062458537E+004	7,0350891E-001	7,0310068E-001	4,9739992E-003	3,4972222E-006
2	1	0	0	1,004000062456116E+004	7,0381683E-001	7,0344454E-001	5,0627063E-003	3,5613332E-006
2	1	0	1	1,004200062453694E+004	7,0412475E-001	7,0390302E-001	5,2070939E-003	3,6652891E-006
2	1	0	1	1,004400062451273E+004	7,0412475E-001	7,0382661E-001	4,9948716E-003	3,5155235E-006
2	1	0	0	1,004600062448852E+004	7,0443273E-001	7,0420873E-001	5,0747972E-003	3,5737164E-006
2	1	0	0	1,004800062446430E+004	7,0443273E-001	7,0409405E-001	4,9402723E-003	3,4784164E-006
2	1	0	1	1,005000062444009E+004	7,0474064E-001	7,0443797E-001	5,0011715E-003	3,5230150E-006
2	1	0	1	1,005200062441587E+004	7,0504862E-001	7,0462900E-001	5,1034959E-003	3,5960713E-006
2	1	0	0	1,005400062439166E+004	7,0504862E-001	7,0480090E-001	4,9590450E-003	3,4951395E-006
2	1	0	0	1,005600062436744E+004	7,0535654E-001	7,0489645E-001	5,0384616E-003	3,5515936E-006
2	1	0	1	1,005800062434323E+004	7,0566446E-001	7,0533580E-001	5,1363953E-003	3,6228835E-006
2	1	0	0	1,006000062431901E+004	7,0566446E-001	7,0533580E-001	4,9865353E-003	3,5171818E-006
2	1	0	0	1,006200062429480E+004	7,0597243E-001	7,0569879E-001	5,0670332E-003	3,5757992E-006
2	1	0	1	1,006400062427059E+004	7,0628035E-001	7,0594716E-001	5,1607043E-003	3,6431845E-006
2	1	0	1	1,006600062424637E+004	7,0628035E-001	7,0602357E-001	4,9983077E-003	3,5289231E-006
2	1	0	0	1,006800062422216E+004	7,0658827E-001	7,0627189E-001	5,0770883E-003	3,5858047E-006
2	1	0	0	1,007000062419794E+004	7,0689625E-001	7,0657754E-001	5,1940489E-003	3,6699983E-006
2	1	0	1	1,007200062417373E+004	7,0689625E-001	7,0667309E-001	5,0161257E-003	3,5447611E-006
2	1	0	1	1,007400062414951E+004	7,0720416E-001	7,0684505E-001	5,0925510E-003	3,5996445E-006
2	1	0	0	1,007600062412530E+004	7,0751214E-001	7,0724618E-001	5,2493475E-003	3,7125810E-006
2	1	0	1	1,007800062410109E+004	7,0751214E-001	7,0724618E-001	5,0554522E-003	3,5754492E-006
2	1	0	1	1,008000062407687E+004	7,0782006E-001	7,0766646E-001	5,1377960E-003	3,6358458E-006
2	1	0	0	1,008200062405266E+004	7,0782006E-001	7,0759004E-001	5,0020628E-003	3,5394098E-006
2	1	0	0	1,008400062402844E+004	7,0812798E-001	7,0776200E-001	5,0611151E-003	3,5820649E-006
2	1	0	1	1,008600062400423E+004	7,0843595E-001	7,0808679E-001	5,1565040E-003	3,6512524E-006
2	1	0	1	1,008800062398001E+004	7,0843595E-001	7,0806766E-001	5,0117988E-003	3,5486926E-006
2	1	0	0	1,009000062395580E+004	7,0874387E-001	7,0841151E-001	5,0826245E-003	3,6005897E-006
2	1	0	0	1,009200062393158E+004	7,0905179E-001	7,0875537E-001	5,1873671E-003	3,6765744E-006
2	1	0	1	1,009400062390737E+004	7,0905179E-001	7,0875537E-001	5,0342614E-003	3,5680598E-006
2	1	0	0	1,009600062388316E+004	7,0935977E-001	7,0913744E-001	5,1014600E-003	3,6176364E-006
2	1	0	0	1,009800062385894E+004	7,0966768E-001	7,0936674E-001	5,2087484E-003	3,6949129E-006
2	1	0	1	1,010000062383473E+004	7,0966768E-001	7,0929033E-001	5,0564706E-003	3,5865057E-006
2	1	0	1	1,010200062381051E+004	7,0997566E-001	7,0961505E-001	5,1313685E-003	3,6412964E-006
2	1	0	0	1,010400062378630E+004	7,1028358E-001	7,1001625E-001	5,2479478E-003	3,7261282E-006
2	1	0	0	1,010600062376208E+004	7,1028358E-001	7,0997804E-001	5,0798878E-003	3,6066087E-006
2	1	0	1	1,010800062373787E+004	7,1059150E-001	7,1037918E-001	5,1600044E-003	3,6655597E-006
2	1	0	1	1,011000062371365E+004	7,1089947E-001	7,1045560E-001	5,2761380E-003	3,7484617E-006
2	1	0	0	1,011200062368944E+004	7,1089947E-001	7,1053207E-001	5,0972602E-003	3,6217668E-006
2	1	0	1	1,011400062366523E+004	7,1120739E-001	7,1074218E-001	5,1689134E-003	3,6737647E-006
2	1	0	1	1,011600062364101E+004	7,1151531E-001	7,1104783E-001	5,3010825E-003	3,7693233E-006
2	1	0	0	1,011800062361680E+004	7,1151531E-001	7,1106696E-001	5,1145055E-003	3,6367560E-006
2	1	0	0	1,012000062359258E+004	7,1182328E-001	7,1144903E-001	5,1893396E-003	3,6919507E-006
2	1	0	1	1,012200062356837E+004	7,1182328E-001	7,1150631E-001	5,0690700E-003	3,6066754E-006
2	1	0	1	1,012400062354415E+004	7,1213120E-001	7,1186930E-001	5,1372861E-003	3,6570764E-006
2	1	0	0	1,012600062351994E+004	7,1243918E-001	7,1213675E-001	5,2303844E-003	3,7247489E-006
2	1	0	0	1,012800062349573E+004	7,1243918E-001	7,1213675E-001	5,0991690E-003	3,6313056E-006
2	1	0	1	1,013000062347151E+004	7,1274710E-001	7,1244240E-001	5,1622316E-003	3,6777926E-006
2	1	0	0	1,013200062344730E+004	7,1305501E-001	7,1270984E-001	5,2523385E-003	3,7433933E-006
2	1	0	0	1,013400062342308E+004	7,1305501E-001	7,1282446E-001	5,1047695E-003	3,6388046E-006
2	1	0	1	1,013600062339887E+004	7,1336299E-001	7,1316838E-001	5,2383384E-003	3,7358172E-006
2	1	0	1	1,013800062337465E+004	7,1367091E-001	7,1341670E-001	5,3168642E-003	3,7931397E-006
2	1	0	0	1,014000062335044E+004	7,1367091E-001	7,1356952E-001	5,1619769E-003	3,6834294E-006
2	1	0	0	1,014200062332622E+004	7,1397883E-001	7,1374148E-001	5,2326755E-003	3,7347775E-006
2	1	0	1	1,014400062330201E+004	7,1428680E-001	7,1416175E-001	5,3270455E-003	3,8043722E-006
2	1	0	1	1,014600062327780E+004	7,1428680E-001	7,1406621E-001	5,1642042E-003	3,6875838E-006
2	1	0	0	1,014800062325358E+004	7,1459472E-001	7,1441013E-001	5,2536111E-003	3,7532329E-006
2	1	0	1	1,015000062322937E+004	7,1490270E-001	7,1469665E-001	5,3666905E-003	3,8355556E-006
2	1	0	1	1,015200062320515E+004	7,1490270E-001	7,1456295E-001	5,1766764E-003	3,6990612E-006
2	1	0	0	1,015400062318094E+004	7,1521062E-001	7,1496409E-001	5,2688839E-003	3,7670627E-006
2	1	0	0	1,015600062315672E+004	7,1551853E-001	7,1521246E-001	5,3939256E-003	3,8578028E-006
2	1	0	1	1,015800062313251E+004	7,1551853E-001	7,1532708E-001	5,2105305E-003	3,7272337E-006
2	1	0	1	1,016000062310830E+004	7,1582651E-001	7,1563274E-001	5,2902009E-003	3,7858410E-006
2	1	0	0	1,016200062308408E+004	7,1582651E-001	7,1557546E-001	5,1696133E-003	3,6992483E-006
2	1	0	0	1,016400062305987E+004	7,1613443E-001	7,1595752E-001	5,2281572E-003	3,7431384E-006
2	1	0	1	1,016600062303565E+004	7,1644241E-001	7,1628225E-001	5,3180731E-003	3,8092414E-006
2	1	0	0	1,016800062301144E+004	7,1644241E-001	7,1618676E-001	5,1790946E-003	3,7091991E-006
2	1	0	0	1,017000062298722E+004	7,1675032E-001	7,1641600E-001	5,2567930E-003	3,7660507E-006
2	1	0	1	1,017200062296301E+004	7,1705824E-001	7,1677899E-001	5,3565726E-003	3,8394787E-006
2	1	0	1	1,017400062293879E+004	7,1705824E-001	7,1672165E-001	5,2013029E-003	3,7278865E-006
2	1	0	0	1,017600062291458E+004	7,1736622E-001	7,1708465E-001	5,2709198E-003	3,7796956E-006
2	1	0	0	1,017800062289037E+004	7,1767414E-001	7,1733296E-001	5,3763627E-003	3,8566423E-006
2	1	0	1	1,018000062286615E+004	7,1767414E-001	7,1739030E-001	5,2161939E-003	3,7420468E-006
2	1	0	1	1,018200062284194E+004	7,1798205E-001	7,1771502E-001	5,2852379E-003	3,7932946E-006
2	1	0	0	1,018400062281772E+004	7,1829003E-001	7,1800160E-001	5,4076072E-003	3,8826706E-006
2	1	0	1	1,018600062279351E+004	7,1829003E-001	7,1796340E-001	5,2433023E-003	3,7644991E-006
2	1	0	1	1,018800062276929E+004	7,1859795E-001	7,1836460E-001	5,3302911E-003	3,8290923E-006
2	1	0	0	1,019000062274508E+004	7,1890593E-001	7,1868932E-001	5,4344614E-003	3,9056895E-006
2	1	0	0	1,019200062272087E+004	7,1890593E-001	7,1872753E-001	5,2532298E-003	3,7756408E-006
2	1	0	1	1,019400062269665E+004	7,1921384E-001	7,1888036E-001	5,3354455E-003	3,8355470E-006
2	1	0	1	1,019600062267244E+004	7,1952176E-001	7,1933889E-001	5,4839058E-003	3,9447868E-006
2	1	0	0	1,019800062264822E+004	7,1952176E-001	7,1910959E-001	5,2774106E-003	3,7950367E-006
2	1	0	1	1,020000062262401E+004	7,1982974E-001	7,1962541E-001	5,3617270E-003	3,8584349E-006
2	1	0	0	1,020200062259979E+004	7,1982974E-001	7,1964455E-001	5,2309576E-003	3,7644302E-006
2	1	0	0	1,020400062257558E+004	7,2013766E-001	7,1975917E-001	5,3057279E-003	3,8188464E-006
2	1	0	1	1,020600062255136E+004	7,2044557E-001	7,2014123E-001	5,3823446E-003	3,8760481E-006
2	1	0	1	1,020800062252715E+004	7,2044557E-001	7,2029406E-001	5,3116460E-003	3,8259473E-006
2	1	0	0	1,021000062250294E+004	7,2075355E-001	7,2056150E-001	5,3716535E-003	3,8706066E-006
2	1	0	0	1,021200062247872E+004	7,2106147E-001	7,2077167E-001	5,4634791E-003	3,9379211E-006
2	1	0	1	1,021400062245451E+004	7,2106147E-001	7,2071433E-001	5,3029917E-003	3,8219423E-006
2	1	0	0	1,021600062243029E+004	7,2136945E-001	7,2113460E-001	5,3766174E-003	3,8772650E-006
2	1	0	0	1,021800062240608E+004	7,2167736E-001	7,2140205E-001	5,4818061E-003	3,9545862E-006
2	1	0	1	1,022000062238186E+004	7,2167736E-001	7,2138298E-001	5,3185825E-003	3,8367348E-006
2	1	0	1	1,022200062235765E+004	7,2198528E-001	7,2178411E-001	5,3792261E-003	3,8826397E-006
2	1	0	0	1,022400062233343E+004	7,2229326E-001	7,2205162E-001	5,5026147E-003	3,9731717E-006
2	1	0	0	1,022600062230922E+004	7,2229326E-001	7,2208983E-001	5,3386274E-003	3,8549683E-006
2	1	0	1	1,022800062228501E+004	7,2260118E-001	7,2247189E-001	5,4084985E-003	3,9074880E-006
2	1	0	0	1,023000062226079E+004	7,2290909E-001	7,2262472E-001	5,5264141E-003	3,9935235E-006
2	1	0	0	1,023200062223658E+004	7,2290909E-001	7,2262472E-001	5,3470903E-003	3,8639396E-006
2	1	0	1	1,023400062221236E+004	7,2321707E-001	7,2304499E-001	5,4539340E-003	3,9434394E-006
2	1	0	1	1,023600062218815E+004	7,2352499E-001	7,2331244E-001	5,5878852E-003	4,0417867E-006
2	1	0	0	1,023800062216393E+004	7,2352499E-001	7,2329336E-001	5,3789085E-003	3,8905287E-006
2	1	0	0	1,024000062213972E+004	7,2383296E-001	7,2373271E-001	5,4692058E-003	3,9582433E-006
